,file_name,annotation_file,image_path,annotation_path,annotation,label
1438,Ulla_25-06-10_T00_00_54.png,Ulla_25-06-10_T00_00_54.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_25-06-10_T00_00_54.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_25-06-10_T00_00_54.txt,23 0.50125 0.405556 0.298124 0.552223,23
1439,Ulla_25-06-10_T00_01_18.png,Ulla_25-06-10_T00_01_18.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_25-06-10_T00_01_18.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_25-06-10_T00_01_18.txt,23 0.624157 0.557333 0.291823 0.508,23
1440,Ulla_25-06-10_T00_02_20.png,Ulla_25-06-10_T00_02_20.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_25-06-10_T00_02_20.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_25-06-10_T00_02_20.txt,23 0.370218 0.432667 0.258065 0.528,23
1441,Ulla_25-06-10_T00_02_33.png,Ulla_25-06-10_T00_02_33.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_25-06-10_T00_02_33.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_25-06-10_T00_02_33.txt,23 0.48875 0.439445 0.294376 0.491111,23
1442,Ulla_Kofi_u_Swela_V150_1_24-08-10.png,Ulla_Kofi_u_Swela_V150_1_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_1_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_1_24-08-10.txt,21 0.666927 0.251852 0.088542 0.152778,21
1443,Ulla_Kofi_u_Swela_V150_2_24-08-10.png,Ulla_Kofi_u_Swela_V150_2_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_2_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_2_24-08-10.txt,23 0.515625 0.547685 0.117188 0.207408,23
1444,Ulla_Kofi_u_Swela_V150_3_24-08-10.png,Ulla_Kofi_u_Swela_V150_3_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_3_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_3_24-08-10.txt,21 0.64349 0.246759 0.09375 0.172222,21
1445,Ulla_Kofi_u_Swela_V150_4_24-08-10.png,Ulla_Kofi_u_Swela_V150_4_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_4_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_4_24-08-10.txt,23 0.5125 0.436574 0.098438 0.192592,23
1446,Ulla_Kofi_u_Swela_V150_5_24-08-10.png,Ulla_Kofi_u_Swela_V150_5_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_5_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_5_24-08-10.txt,21 0.64323 0.204629 0.094271 0.143519,21
1447,Ulla_Kofi_u_Swela_V150_6_24-08-10.png,Ulla_Kofi_u_Swela_V150_6_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_6_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_6_24-08-10.txt,21 0.648438 0.243982 0.094271 0.177777,21
1448,Ulla_Kofi_u_Swela_V150_7_24-08-10.png,Ulla_Kofi_u_Swela_V150_7_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_7_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_7_24-08-10.txt,23 0.548177 0.403241 0.096875 0.162963,23
1449,Ulla_Kofi_u_Swela_V150_8_24-08-10.png,Ulla_Kofi_u_Swela_V150_8_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_8_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_8_24-08-10.txt,23 0.503646 0.421759 0.122396 0.181481,23
1450,Ulla_Kofi_u_Swela_V150_9_24-08-10.png,Ulla_Kofi_u_Swela_V150_9_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_9_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_Kofi_u_Swela_V150_9_24-08-10.txt,23 0.520053 0.481944 0.109375 0.192593,23
1451,Ulla_V105_1_09-08-10.png,Ulla_V105_1_09-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_1_09-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_1_09-08-10.txt,23 0.821159 0.388424 0.13237 0.322187,23
1452,Ulla_V105_2_09-08-10.png,Ulla_V105_2_09-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_2_09-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_2_09-08-10.txt,23 0.603299 0.229938 0.138453 0.269289,23
1453,Ulla_V105_3_09-08-10.png,Ulla_V105_3_09-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_3_09-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_3_09-08-10.txt,23 0.566545 0.226045 0.162024 0.279099,23
1454,Ulla_V105_4_09-08-10.png,Ulla_V105_4_09-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_4_09-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_4_09-08-10.txt,23 0.440868 0.33955 0.15009 0.288746,23
1455,Ulla_V105_5_09-08-10.png,Ulla_V105_5_09-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_5_09-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_5_09-08-10.txt,23 0.556511 0.3125 0.269791 0.47963,23
1456,Ulla_V105_6_09-08-10.png,Ulla_V105_6_09-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_6_09-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_6_09-08-10.txt,23 0.604948 0.616204 0.313542 0.524074,23
1457,Ulla_V105_7_09-08-10.png,Ulla_V105_7_09-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_7_09-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_7_09-08-10.txt,23 0.137975 0.353376 0.091139 0.151768,23
1458,Ulla_V105_8_09-08-10_Kofi.png,Ulla_V105_8_09-08-10_Kofi.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_8_09-08-10_Kofi.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_8_09-08-10_Kofi.txt,23 0.172695 0.325723 0.090417 0.155627,23
1459,Ulla_V105_9_09-08-10_Kofi.png,Ulla_V105_9_09-08-10_Kofi.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_9_09-08-10_Kofi.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_9_09-08-10_Kofi.txt,23 0.212296 0.349838 0.066185 0.161415,23
1460,Ulla_V105_10_09-08-10_Kofi.png,Ulla_V105_10_09-08-10_Kofi.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_10_09-08-10_Kofi.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_10_09-08-10_Kofi.txt,11 0.719708 0.596141 0.063292 0.122829,11
1461,Ulla_V105_11_09-08-10_Kofi.png,Ulla_V105_11_09-08-10_Kofi.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_11_09-08-10_Kofi.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V105_11_09-08-10_Kofi.txt,11 0.731552 0.630787 0.070312 0.123458,11
1462,Ulla_V142_1_24-08-10.png,Ulla_V142_1_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_1_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_1_24-08-10.txt,23 0.68724 0.45324 0.163541 0.387037,23
1463,Ulla_V142_2_24-08-10.png,Ulla_V142_2_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_2_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_2_24-08-10.txt,23 0.65599 0.366667 0.2 0.323148,23
1464,Ulla_V142_3_24-08-10.png,Ulla_V142_3_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_3_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_3_24-08-10.txt,23 0.633073 0.343981 0.197916 0.337037,23
1465,Ulla_V142_4_24-08-10.png,Ulla_V142_4_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_4_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_4_24-08-10.txt,23 0.652605 0.343056 0.193229 0.331481,23
1466,Ulla_V142_5_24-08-10.png,Ulla_V142_5_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_5_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_5_24-08-10.txt,23 0.632812 0.362037 0.203645 0.336112,23
1467,Ulla_V142_6_24-08-10.png,Ulla_V142_6_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_6_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_6_24-08-10.txt,23 0.633073 0.366204 0.20625 0.351852,23
1468,Ulla_V142_7_24-08-10.png,Ulla_V142_7_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_7_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_7_24-08-10.txt,23 0.652083 0.374537 0.184896 0.324074,23
1469,Ulla_V142_8_24-08-10.png,Ulla_V142_8_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_8_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_8_24-08-10.txt,23 0.667448 0.482407 0.19375 0.360185,23
1470,Ulla_V142_9_24-08-10.png,Ulla_V142_9_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_9_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_9_24-08-10.txt,23 0.640885 0.37176 0.221875 0.342593,23
1471,Ulla_V142_10_24-08-10.png,Ulla_V142_10_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_10_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_10_24-08-10.txt,23 0.650521 0.380092 0.198438 0.411111,23
1472,Ulla_V142_11_24-08-10.png,Ulla_V142_11_24-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_11_24-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_11_24-08-10.txt,23 0.67474 0.352778 0.177083 0.328704,23
1473,Ulla_V142_12_24-08-10_Tai.png,Ulla_V142_12_24-08-10_Tai.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_12_24-08-10_Tai.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_12_24-08-10_Tai.txt,22 0.279166 0.388425 0.193229 0.361111,22
1474,Ulla_V142_13_24-08-10_Tai.png,Ulla_V142_13_24-08-10_Tai.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_13_24-08-10_Tai.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_13_24-08-10_Tai.txt,22 0.28776 0.299537 0.158333 0.275926,22
1475,Ulla_V142_14_24-08-10_Tai.png,Ulla_V142_14_24-08-10_Tai.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_14_24-08-10_Tai.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V142_14_24-08-10_Tai.txt,22 0.443489 0.731482 0.197917 0.282407,22
1476,Ulla_V181_1_31-08-10.png,Ulla_V181_1_31-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V181_1_31-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V181_1_31-08-10.txt,23 0.484115 0.475 0.163541 0.313888,23
1477,Ulla_V181_2_31-08-10.png,Ulla_V181_2_31-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V181_2_31-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V181_2_31-08-10.txt,23 0.500521 0.498148 0.159896 0.325,23
1478,Ulla_V181_3_31-08-10.png,Ulla_V181_3_31-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V181_3_31-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V181_3_31-08-10.txt,23 0.654833 0.369623 0.114802 0.317205,23
1479,Ulla_V181_4_31-08-10.png,Ulla_V181_4_31-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V181_4_31-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V181_4_31-08-10.txt,23 0.551823 0.477778 0.177084 0.302778,23
1480,Ulla_V181_5_31-08-10.png,Ulla_V181_5_31-08-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V181_5_31-08-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V181_5_31-08-10.txt,23 0.522135 0.469444 0.129167 0.299074,23
1481,Ulla_V206_1_20-09-10.png,Ulla_V206_1_20-09-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_1_20-09-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_1_20-09-10.txt,23 0.557032 0.368055 0.139583 0.314815,23
1482,Ulla_V206_2_20-09-10.png,Ulla_V206_2_20-09-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_2_20-09-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_2_20-09-10.txt,23 0.27474 0.221296 0.128125 0.325,23
1483,Ulla_V206_3_20-09-10.png,Ulla_V206_3_20-09-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_3_20-09-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_3_20-09-10.txt,23 0.292709 0.21713 0.131771 0.344445,23
1484,Ulla_V206_4_20-09-10.png,Ulla_V206_4_20-09-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_4_20-09-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_4_20-09-10.txt,23 0.498437 0.43287 0.165105 0.325926,23
1485,Ulla_V206_5_20-09-10.png,Ulla_V206_5_20-09-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_5_20-09-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_5_20-09-10.txt,23 0.50026 0.450925 0.173959 0.337963,23
1486,Ulla_V206_6_20-09-10_Kofi.png,Ulla_V206_6_20-09-10_Kofi.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_6_20-09-10_Kofi.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_6_20-09-10_Kofi.txt,23 0.528125 0.418056 0.171354 0.322223,23
1487,Ulla_V206_7_20-09-10_Kofi.png,Ulla_V206_7_20-09-10_Kofi.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_7_20-09-10_Kofi.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V206_7_20-09-10_Kofi.txt,11 0.382552 0.589352 0.120834 0.231482,11
1488,Ulla_V284_1_12-10-10.png,Ulla_V284_1_12-10-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V284_1_12-10-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V284_1_12-10-10.txt,23 0.42448 0.516204 0.155729 0.453704,23
1489,Ulla_V284_2_12-10-10.png,Ulla_V284_2_12-10-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V284_2_12-10-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V284_2_12-10-10.txt,23 0.426303 0.495833 0.159375 0.451852,23
1490,Ulla_V353_1_23-11-10.png,Ulla_V353_1_23-11-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V353_1_23-11-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V353_1_23-11-10.txt,23 0.601822 0.382871 0.184375 0.388889,23
1491,Ulla_V429_1_14-12-10.png,Ulla_V429_1_14-12-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_1_14-12-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_1_14-12-10.txt,23 0.551823 0.352778 0.170834 0.397222,23
1492,Ulla_V429_2_14-12-10.png,Ulla_V429_2_14-12-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_2_14-12-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_2_14-12-10.txt,23 0.536719 0.331945 0.198958 0.383333,23
1493,Ulla_V429_3_14-12-10.png,Ulla_V429_3_14-12-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_3_14-12-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_3_14-12-10.txt,23 0.511979 0.328704 0.196354 0.421296,23
1494,Ulla_V429_4_14-12-10.png,Ulla_V429_4_14-12-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_4_14-12-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_4_14-12-10.txt,23 0.533594 0.306945 0.223958 0.407407,23
1495,Ulla_V429_5_14-12-10.png,Ulla_V429_5_14-12-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_5_14-12-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_5_14-12-10.txt,23 0.725 0.385185 0.173438 0.317592,23
1496,Ulla_V429_6_14-12-10.png,Ulla_V429_6_14-12-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_6_14-12-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_6_14-12-10.txt,23 0.725 0.38287 0.190104 0.324074,23
1497,Ulla_V429_7_14-12-10.png,Ulla_V429_7_14-12-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_7_14-12-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_7_14-12-10.txt,23 0.745833 0.372686 0.165104 0.340741,23
1498,Ulla_V429_8_14-12-10.png,Ulla_V429_8_14-12-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_8_14-12-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_8_14-12-10.txt,23 0.691406 0.430555 0.192708 0.328703,23
1499,Ulla_V429_9_14-12-10.png,Ulla_V429_9_14-12-10.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_9_14-12-10.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/Ulla_V429_9_14-12-10.txt,23 0.605209 0.383333 0.161979 0.341667,23
1500,V95_1_03-08-10_Sandra_u_Natascha.png,V95_1_03-08-10_Sandra_u_Natascha.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_1_03-08-10_Sandra_u_Natascha.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_1_03-08-10_Sandra_u_Natascha.txt,19 0.423394 0.648148 0.072048 0.165894,19
1501,V95_2_03-08-10_Pia_u_Natascha.png,V95_2_03-08-10_Pia_u_Natascha.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_2_03-08-10_Pia_u_Natascha.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_2_03-08-10_Pia_u_Natascha.txt,16 0.56836 0.409722 0.071177 0.124228,16
1502,V95_3_03-08-10_Pia_u_Natascha.png,V95_3_03-08-10_Pia_u_Natascha.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_3_03-08-10_Pia_u_Natascha.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_3_03-08-10_Pia_u_Natascha.txt,16 0.578776 0.407408 0.072052 0.124227,16
1503,V95_4_03-08-10_Pia_u_Natascha.png,V95_4_03-08-10_Pia_u_Natascha.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_4_03-08-10_Pia_u_Natascha.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_4_03-08-10_Pia_u_Natascha.txt,16 0.560112 0.435571 0.060766 0.12963,16
1504,V95_5_03-08-10_Pia_u_Natascha.png,V95_5_03-08-10_Pia_u_Natascha.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_5_03-08-10_Pia_u_Natascha.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_5_03-08-10_Pia_u_Natascha.txt,16 0.572698 0.4402 0.067708 0.132715,16
1505,V95_6_03-08-10_Pia_u_Natascha.png,V95_6_03-08-10_Pia_u_Natascha.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_6_03-08-10_Pia_u_Natascha.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_6_03-08-10_Pia_u_Natascha.txt,16 0.555119 0.4348 0.050781 0.103395,16
1506,V95_7_03-08-10_Lobo_Pia_u_Natascha.png,V95_7_03-08-10_Lobo_Pia_u_Natascha.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_7_03-08-10_Lobo_Pia_u_Natascha.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_7_03-08-10_Lobo_Pia_u_Natascha.txt,12 0.52257 0.533565 0.047309 0.097222,12
1507,V95_8_03-08-10_Lobo_Pia_u_Natascha.png,V95_8_03-08-10_Lobo_Pia_u_Natascha.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_8_03-08-10_Lobo_Pia_u_Natascha.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_8_03-08-10_Lobo_Pia_u_Natascha.txt,12 0.532768 0.536651 0.056422 0.097222,12
1508,V95_9_03-08-10_Tai_u_Natascha.png,V95_9_03-08-10_Tai_u_Natascha.txt,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_9_03-08-10_Tai_u_Natascha.png,/content/drive/MyDrive/chimp_zoo/Zoo_Leipzig_original/Chimpanzees/V95_9_03-08-10_Tai_u_Natascha.txt,22 0.434679 0.464506 0.05382 0.102624,22
